  634,   -34
  635,   -97
  636,  -160
  637,  -219
  638,  -282
  639,  -341
  640,  -397
  641,  -456
  642,  -512
  643,  -570
  644,  -622
  645,  -670
  646,  -722
  647,  -763
  648,  -809
  649,  -852
  650,  -889
  651,  -926
  652,  -958
  653,  -986
  654, -1013
  655, -1035
  656, -1060
  657, -1073
  658, -1084
  659, -1096
  660, -1097
  661, -1103
  662, -1100
  663, -1094
  664, -1087
  665, -1072
  666, -1060
  667, -1040
  668, -1019
  669,  -998
  670,  -966
  671,  -936
  672,  -903
  673,  -866
  674,  -830
  675,  -786
  676,  -744
  677,  -699
  678,  -650
  679,  -605
  680,  -554
  681,  -505
  682,  -455
  683,  -400
  684,  -350
  685,  -296
  686,  -242
  687,  -191
  688,  -139
  689,   -89
  690,   -36
  691,    14
  692,    60
  693,   111
  694,   151
  695,   197
  696,   239
  697,   277
  698,   316
  699,   347
  700,   381
  701,   409
  702,   433
  703,   460
  704,   478
  705,   497
  706,   510
  707,   515
  708,   524
  709,   526
  710,   527
  711,   526
  712,   515
  713,   505
  714,   491
  715,   472
  716,   455
  717,   430
  718,   405
  719,   373
  720,   338
  721,   305
  722,   265
  723,   226
  724,   183
  725,   136
  726,    91
  727,    39
  728,   -11
  729,   -62
  730,  -118
  731,  -171
  732,  -227
  733,  -283
  734,  -338
  735,  -397
  736,  -450
  737,  -509
  738,  -566
  739,  -621
  740,  -677
  741,  -728
  742,  -779
  743,  -832
  744,  -880
  745,  -932
  746,  -974
  747, -1017
  748, -1057
  749, -1093
  750, -1132
  751, -1164
  752, -1195
  753, -1222
  754, -1242
  755, -1266
  756, -1281
  757, -1296
  758, -1310
  759, -1312
  760, -1317
  761, -1318
  762, -1313
  763, -1309
  764, -1299
  765, -1287
  766, -1268
  767, -1247
  768, -1225
  769, -1196
  770, -1171
  771, -1140
  772, -1105
  773, -1071
  774, -1028
  775,  -988
  776,  -946
  777,  -899
  778,  -857
  779,  -805
  780,  -757
  781,  -709
  782,  -652
  783,  -605
  784,  -551
  785,  -497
  786,  -447
  787,  -392
  788,  -341
  789,  -288
  790,  -238
  791,  -192
  792,  -139
  793,   -94
  794,   -48
  795,    -3
  796,    35
  797,    75
  798,   111
  799,   147
  800,   180
  801,   206
  802,   235
  803,   255
  804,   276
  805,   296
  806,   307
  807,   319
  808,   327
  809,   329
  810,   331
  811,   326
  812,   323
  813,   311
  814,   297
  815,   284
  816,   261
  817,   238
  818,   215
  819,   183
  820,   155
  821,   120
  822,    82
  823,    42
  824,    -2
  825,   -40
  826,   -89
  827,  -137
  828,  -184
  829,  -238
  830,  -286
  831,  -340
  832,  -394
  833,  -447
  834,  -504
  835,  -557
  836,  -614
  837,  -668
  838,  -719
  839,  -775
  840,  -826
  841,  -877
  842,  -930
  843,  -975
  844, -1024
  845, -1068
  846, -1111
  847, -1155
  848, -1190
  849, -1228
  850, -1261
  851, -1290
  852, -1319
  853, -1341
  854, -1364
  855, -1382
  856, -1397
  857, -1409
  858, -1415
  859, -1421
  860, -1423
  861, -1421
  862, -1417
  863, -1407
  864, -1394
  865, -1378
  866, -1361
  867, -1339
  868, -1314
  869, -1287
  870, -1254
  871, -1218
  872, -1184
  873, -1145
  874, -1105
  875, -1063
  876, -1015
  877,  -969
  878,  -919
  879,  -869
  880,  -822
  881,  -765
  882,  -713
  883,  -658
  884,  -602
  885,  -552
  886,  -498
  887,  -444
  888,  -388
  889,  -334
  890,  -284
  891,  -232
  892,  -184
  893,  -137
  894,   -87
  895,   -46
  896,     0
  897,    40
  898,    75
  899,   111
  900,   143
  901,   174
  902,   201
  903,   223
  904,   248
  905,   262
  906,   277
  907,   289
  908,   293
  909,   300
  910,   299
  911,   295
  912,   289
  913,   278
  914,   267
  915,   249
  916,   231
  917,   209
  918,   180
  919,   153
  920,   121
  921,    86
  922,    49
  923,     9
  924,   -32
  925,   -80
  926,  -126
  927,  -171
  928,  -224
  929,  -272
  930,  -325
  931,  -379
  932,  -431
  933,  -487
  934,  -539
  935,  -593
  936,  -651
  937,  -700
  938,  -756
  939,  -807
  940,  -856
  941,  -912
  942,  -958
  943, -1010
  944, -1056
  945, -1100
  946, -1143
  947, -1180
  948, -1218
  949, -1254
  950, -1286
  951, -1321
  952, -1345
  953, -1367
  954, -1389
  955, -1404
  956, -1419
  957, -1430
  958, -1437
  959, -1441
  960, -1440
  961, -1439
  962, -1432
  963, -1422
  964, -1412
  965, -1391
  966, -1372
  967, -1348
  968, -1324
  969, -1296
  970, -1261
  971, -1229
  972, -1189
  973, -1150
  974, -1111
  975, -1062
  976, -1019
  977,  -970
  978,  -921
  979,  -871
  980,  -816
  981,  -763
  982,  -708
  983,  -653
  984,  -600
  985,  -543
  986,  -487
  987,  -433
  988,  -378
  989,  -324
  990,  -270
  991,  -219
  992,  -170
  993,  -118
  994,   -74
  995,   -26
  996,    18
  997,    58
  998,   100
  999,   135
 1000,   169
 1001,   200
 1002,   227
 1003,   255
 1004,   277
 1005,   299
 1006,   317
 1007,   324
 1008,   334
 1009,   340
 1010,   343
 1011,   343
 1012,   336
 1013,   329
 1014,   315
 1015,   302
 1016,   287
 1017,   265
 1018,   241
 1019,   214
 1020,   182
 1021,   151
 1022,   115
 1023,    81
 1024,    41
 1025,    -3
 1026,   -45
 1027,   -96
 1028,  -142
 1029,  -187
 1030,  -240
 1031,  -289
 1032,  -342
 1033,  -395
 1034,  -447
 1035,  -501
 1036,  -553
 1037,  -607
 1038,  -657
 1039,  -708
 1040,  -761
 1041,  -809
 1042,  -859
 1043,  -906
 1044,  -949
 1045,  -994
 1046, -1035
 1047, -1074
 1048, -1110
 1049, -1141
 1050, -1177
 1051, -1204
 1052, -1228
 1053, -1255
 1054, -1269
 1055, -1286
 1056, -1299
 1057, -1307
 1058, -1316
 1059, -1317
 1060, -1319
 1061, -1312
 1062, -1304
 1063, -1296
 1064, -1282
 1065, -1267
 1066, -1247
 1067, -1221
 1068, -1194
 1069, -1163
 1070, -1135
 1071, -1098
 1072, -1058
 1073, -1019
 1074,  -975
 1075,  -930
 1076,  -885
 1077,  -833
 1078,  -784
 1079,  -732
 1080,  -681
 1081,  -625
 1082,  -567
 1083,  -516
 1084,  -458
 1085,  -404
 1086,  -350
 1087,  -290
 1088,  -237
 1089,  -181
 1090,  -128
 1091,   -79
 1092,   -26
 1093,    21
 1094,    73
 1095,   119
 1096,   160
 1097,   204
 1098,   241
 1099,   278
 1100,   315
 1101,   346
 1102,   375
 1103,   398
 1104,   420
 1105,   441
 1106,   456
 1107,   471
 1108,   479
 1109,   483
 1110,   487
 1111,   483
 1112,   479
 1113,   473
 1114,   460
 1115,   448
 1116,   428
 1117,   408
 1118,   385
 1119,   354
 1120,   328
 1121,   294
 1122,   258
 1123,   221
 1124,   180
 1125,   140
 1126,    93
 1127,    49
 1128,     1
 1129,   -51
 1130,   -99
 1131,  -151
 1132,  -202
 1133,  -252
 1134,  -307
 1135,  -362
 1136,  -416
 1137,  -469
 1138,  -520
 1139,  -574
 1140,  -622
 1141,  -673
 1142,  -724
 1143,  -768
 1144,  -814
 1145,  -856
 1146,  -897
 1147,  -937
 1148,  -973
 1149, -1010
 1150, -1039
 1151, -1067
 1152, -1096
 1153, -1115
 1154, -1137
 1155, -1154
 1156, -1167
 1157, -1179
 1158, -1181
 1159, -1185
 1160, -1183
 1161, -1179
 1162, -1177
 1163, -1163
 1164, -1149
 1165, -1135
 1166, -1112
 1167, -1089
 1168, -1061
 1169, -1032
 1170, -1001
 1171,  -964
 1172,  -929
 1173,  -886
 1174,  -846
 1175,  -801
 1176,  -752
 1177,  -706
 1178,  -656
 1179,  -604
 1180,  -553
 1181,  -497
 1182,  -445
 1183,  -386
 1184,  -331
 1185,  -279
 1186,  -221
 1187,  -167
 1188,  -113
 1189,   -57
 1190,    -4
 1191,    49
 1192,    99
 1193,   148
 1194,   195
 1195,   239
 1196,   288
 1197,   328
 1198,   366
 1199,   404
 1200,   435
 1201,   467
 1202,   496
 1203,   521
 1204,   546
 1205,   561
 1206,   579
 1207,   591
 1208,   598
 1209,   608
 1210,   608
 1211,   606
 1212,   602
 1213,   594
 1214,   584
 1215,   567
 1216,   552
 1217,   529
 1218,   502
 1219,   478
 1220,   447
 1221,   414
 1222,   381
 1223,   342
 1224,   303
 1225,   260
 1226,   217
 1227,   170
 1228,   119
 1229,    75
 1230,    24
 1231,   -31
 1232,   -80
 1233,  -133
 1234,  -186
 1235,  -241
 1236,  -293
 1237,  -346
 1238,  -399
 1239,  -448
 1240,  -501
 1241,  -552
 1242,  -597
 1243,  -646
 1244,  -690
 1245,  -734
 1246,  -778
 1247,  -813
 1248,  -854
 1249,  -886
 1250,  -918
 1251,  -950
 1252,  -972
 1253,  -998
 1254, -1018
 1255, -1032
 1256, -1048
 1257, -1057
 1258, -1064
 1259, -1068
 1260, -1066
 1261, -1065
 1262, -1057
 1263, -1047
 1264, -1035
 1265, -1015
 1266,  -999
 1267,  -974
 1268,  -947
 1269,  -920
 1270,  -886
 1271,  -853
 1272,  -814
 1273,  -774
 1274,  -735
 1275,  -688
 1276,  -643
 1277,  -595
 1278,  -545
 1279,  -495
 1280,  -441
 1281,  -389
 1282,  -335
 1283,  -280
 1284,  -227
 1285,  -169
 1286,  -116
 1287,   -61
 1288,    -5
 1289,    47
 1290,   101
 1291,   153
 1292,   202
 1293,   252
 1294,   296
 1295,   346
 1296,   387
 1297,   427
 1298,   468
 1299,   500
 1300,   535
 1301,   567
 1302,   591
 1303,   618
 1304,   639
 1305,   657
 1306,   674
 1307,   684
 1308,   695
 1309,   696
 1310,   699
 1311,   698
 1312,   692
 1313,   684
 1314,   671
 1315,   657
 1316,   638
 1317,   614
 1318,   592
 1319,   562
 1320,   530
 1321,   500
 1322,   462
 1323,   426
 1324,   385
 1325,   341
 1326,   298
 1327,   248
 1328,   203
 1329,   151
 1330,    97
 1331,    50
 1332,    -6
 1333,   -58
 1334,  -111
 1335,  -166
 1336,  -219
 1337,  -274
 1338,  -326
 1339,  -378
 1340,  -432
 1341,  -480
 1342,  -531
 1343,  -578
 1344,  -622
 1345,  -669
 1346,  -708
 1347,  -749
 1348,  -787
 1349,  -819
 1350,  -854
 1351,  -881
 1352,  -908
 1353,  -934
 1354,  -951
 1355,  -969
 1356,  -982
 1357,  -989
 1358, -1000
 1359, -1001
 1360, -1005
 1361, -1000
 1362,  -993
 1363,  -983
 1364,  -969
 1365,  -955
 1366,  -935
 1367,  -910
 1368,  -887
 1369,  -855
 1370,  -825
 1371,  -788
 1372,  -752
 1373,  -714
 1374,  -669
 1375,  -628
 1376,  -581
 1377,  -531
 1378,  -484
 1379,  -433
 1380,  -380
 1381,  -329
 1382,  -273
 1383,  -221
 1384,  -163
 1385,  -108
 1386,   -56
 1387,     3
 1388,    53
 1389,   108
 1390,   162
 1391,   212
 1392,   263
 1393,   310
 1394,   357
 1395,   402
 1396,   443
 1397,   487
 1398,   524
 1399,   561
 1400,   594
 1401,   622
 1402,   651
 1403,   675
 1404,   697
 1405,   715
 1406,   729
 1407,   744
 1408,   749
 1409,   752
 1410,   757
 1411,   754
 1412,   750
 1413,   741
 1414,   728
 1415,   714
 1416,   692
 1417,   673
 1418,   646
 1419,   616
 1420,   589
 1421,   553
 1422,   518
 1423,   480
 1424,   437
 1425,   396
 1426,   349
 1427,   304
 1428,   256
 1429,   204
 1430,   155
 1431,   100
 1432,    48
 1433,    -3
 1434,   -61
 1435,  -112
 1436,  -166
 1437,  -220
 1438,  -272
 1439,  -326
 1440,  -378
 1441,  -428
 1442,  -479
 1443,  -523
 1444,  -571
 1445,  -614
 1446,  -656
 1447,  -698
 1448,  -734
 1449,  -770
 1450,  -801
 1451,  -830
 1452,  -857
 1453,  -878
 1454,  -901
 1455,  -916
 1456,  -930
 1457,  -941
 1458,  -946
 1459,  -954
 1460,  -952
 1461,  -950
 1462,  -944
 1463,  -931
 1464,  -919
 1465,  -903
 1466,  -883
 1467,  -863
 1468,  -834
 1469,  -807
 1470,  -775
 1471,  -740
 1472,  -704
 1473,  -664
 1474,  -622
 1475,  -579
 1476,  -531
 1477,  -485
 1478,  -434
 1479,  -383
 1480,  -333
 1481,  -278
 1482,  -226
 1483,  -171
 1484,  -116
 1485,   -61
 1486,    -4
 1487,    48
 1488,   103
 1489,   157
 1490,   205
 1491,   260
 1492,   308
 1493,   357
 1494,   404
 1495,   448
 1496,   492
 1497,   532
 1498,   569
 1499,   609
 1500,   638
 1501,   671
 1502,   697
 1503,   720
 1504,   743
 1505,   760
 1506,   776
 1507,   786
 1508,   793
 1509,   801
 1510,   799
 1511,   798
 1512,   792
 1513,   782
 1514,   772
 1515,   755
 1516,   736
 1517,   714
 1518,   688
 1519,   661
 1520,   628
 1521,   597
 1522,   560
 1523,   518
 1524,   480
 1525,   436
 1526,   390
 1527,   345
 1528,   295
 1529,   248
 1530,   195
 1531,   142
 1532,    91
 1533,    34
 1534,   -19
 1535,   -72
 1536,  -129
 1537,  -179
 1538,  -234
 1539,  -287
 1540,  -339
 1541,  -391
 1542,  -436
 1543,  -487
 1544,  -530
 1545,  -575
 1546,  -620
 1547,  -656
 1548,  -696
 1549,  -730
 1550,  -762
 1551,  -792
 1552,  -815
 1553,  -840
 1554,  -861
 1555,  -877
 1556,  -894
 1557,  -903
 1558,  -910
 1559,  -914
 1560,  -913
 1561,  -912
 1562,  -903
 1563,  -894
 1564,  -881
 1565,  -863
 1566,  -848
 1567,  -822
 1568,  -795
 1569,  -769
 1570,  -733
 1571,  -703
 1572,  -665
 1573,  -626
 1574,  -585
 1575,  -538
 1576,  -494
 1577,  -445
 1578,  -395
 1579,  -346
 1580,  -292
 1581,  -241
 1582,  -187
 1583,  -132
 1584,   -80
 1585,   -22
 1586,    31
 1587,    84
 1588,   140
 1589,   192
 1590,   245
 1591,   296
 1592,   345
 1593,   396
 1594,   440
 1595,   487
 1596,   528
 1597,   567
 1598,   608
 1599,   642
 1600,   676
 1601,   706
 1602,   731
 1603,   758
 1604,   776
 1605,   795
 1606,   810
 1607,   819
 1608,   829
 1609,   832
 1610,   834
 1611,   832
 1612,   826
 1613,   819
 1614,   807
 1615,   792
 1616,   778
 1617,   761
 1618,   743
 1619,   721
 1620,   694
 1621,   667
 1622,   632
 1623,   601
 1624,   566
 1625,   526
 1626,   487
 1627,   445
 1628,   403
 1629,   360
 1630,   317
 1631,   272
 1632,   221
 1633,   175
 1634,   126
 1635,    75
 1636,    32
 1637,   -16
 1638,   -64
 1639,  -110
 1640,  -157
 1641,  -201
 1642,  -248
 1643,  -288
 1644,  -326
 1645,  -368
 1646,  -401
 1647,  -436
 1648,  -471
 1649,  -499
 1650,  -526
 1651,  -549
 1652,  -572
 1653,  -591
 1654,  -605
 1655,  -621
 1656,  -629
 1657,  -634
 1658,  -639
 1659,  -637
 1660,  -636
 1661,  -629
 1662,  -620
 1663,  -605
 1664,  -585
 1665,  -568
 1666,  -543
 1667,  -516
 1668,  -491
 1669,  -457
 1670,  -423
 1671,  -385
 1672,  -345
 1673,  -307
 1674,  -262
 1675,  -219
 1676,  -169
 1677,  -117
 1678,   -68
 1679,   -13
 1680,    38
 1681,    91
 1682,   151
 1683,   205
 1684,   261
 1685,   317
 1686,   370
 1687,   429
 1688,   482
 1689,   540
 1690,   594
 1691,   642
 1692,   696
 1693,   743
 1694,   793
 1695,   840
 1696,   881
 1697,   925
 1698,   962
 1699,   998
 1700,  1033
 1701,  1064
 1702,  1095
 1703,  1119
 1704,  1139
 1705,  1158
 1706,  1173
 1707,  1189
 1708,  1197
 1709,  1205
 1710,  1206
 1711,  1200
 1712,  1198
 1713,  1192
 1714,  1179
 1715,  1169
 1716,  1150
 1717,  1129
 1718,  1104
 1719,  1079
 1720,  1050
 1721,  1015
 1722,   983
 1723,   946
 1724,   902
 1725,   864
 1726,   817
 1727,   773
 1728,   728
 1729,   680
 1730,   632
 1731,   577
 1732,   528
 1733,   477
 1734,   424
 1735,   375
 1736,   321
 1737,   268
 1738,   218
 1739,   167
 1740,   119
 1741,    71
 1742,    24
 1743,   -20
 1744,   -68
 1745,  -108
 1746,  -148
 1747,  -186
 1748,  -218
 1749,  -254
 1750,  -283
 1751,  -310
 1752,  -335
 1753,  -354
 1754,  -372
 1755,  -384
 1756,  -398
 1757,  -411
 1758,  -410
 1759,  -413
 1760,  -409
 1761,  -404
 1762,  -399
 1763,  -386
 1764,  -371
 1765,  -350
 1766,  -327
 1767,  -304
 1768,  -275
 1769,  -246
 1770,  -214
 1771,  -175
 1772,  -136
 1773,   -94
 1774,   -49
 1775,    -5
 1776,    43
 1777,    91
 1778,   145
 1779,   197
 1780,   249
 1781,   306
 1782,   358
 1783,   415
 1784,   471
 1785,   528
 1786,   586
 1787,   640
 1788,   696
 1789,   750
 1790,   801
 1791,   857
 1792,   907
 1793,   956
 1794,  1003
 1795,  1048
 1796,  1091
 1797,  1132
 1798,  1173
 1799,  1209
 1800,  1241
 1801,  1274
 1802,  1302
 1803,  1324
 1804,  1349
 1805,  1365
 1806,  1380
 1807,  1391
 1808,  1398
 1809,  1406
 1810,  1405
 1811,  1407
 1812,  1399
 1813,  1387
 1814,  1378
 1815,  1361
 1816,  1343
 1817,  1323
 1818,  1296
 1819,  1269
 1820,  1234
 1821,  1202
 1822,  1167
 1823,  1127
 1824,  1089
 1825,  1043
 1826,   996
 1827,   953
 1828,   900
 1829,   853
 1830,   801
 1831,   749
 1832,   696
 1833,   640
 1834,   589
 1835,   534
 1836,   477
 1837,   430
 1838,   374
 1839,   320
 1840,   268
 1841,   216
 1842,   169
 1843,   120
 1844,    77
 1845,    31
 1846,   -13
 1847,   -50
 1848,   -90
 1849,  -123
 1850,  -154
 1851,  -184
 1852,  -209
 1853,  -234
 1854,  -254
 1855,  -270
 1856,  -287
 1857,  -294
 1858,  -304
 1859,  -308
 1860,  -306
 1861,  -304
 1862,  -296
 1863,  -287
 1864,  -275
 1865,  -256
 1866,  -240
 1867,  -215
 1868,  -190
 1869,  -162
 1870,  -128
 1871,   -97
 1872,   -59
 1873,   -19
 1874,    21
 1875,    68
 1876,   111
 1877,   160
 1878,   208
 1879,   257
 1880,   312
 1881,   363
 1882,   419
 1883,   473
 1884,   524
 1885,   579
 1886,   634
 1887,   690
 1888,   745
 1889,   794
 1890,   849
 1891,   898
 1892,   946
 1893,   999
 1894,  1044
 1895,  1090
 1896,  1132
 1897,  1170
 1898,  1209
 1899,  1242
 1900,  1279
 1901,  1308
 1902,  1333
 1903,  1359
 1904,  1377
 1905,  1395
 1906,  1412
 1907,  1423
 1908,  1432
 1909,  1435
 1910,  1436
 1911,  1435
 1912,  1428
 1913,  1422
 1914,  1407
 1915,  1392
 1916,  1375
 1917,  1349
 1918,  1327
 1919,  1299
 1920,  1267
 1921,  1235
 1922,  1195
 1923,  1160
 1924,  1118
 1925,  1075
 1926,  1034
 1927,   984
 1928,   936
 1929,   887
 1930,   835
 1931,   785
 1932,   730
 1933,   680
 1934,   623
 1935,   565
 1936,   516
 1937,   457
 1938,   404
 1939,   351
 1940,   298
 1941,   247
 1942,   194
 1943,   148
 1944,   103
 1945,    57
 1946,    18
 1947,   -25
 1948,   -64
 1949,   -96
 1950,  -131
 1951,  -160
 1952,  -185
 1953,  -209
 1954,  -232
 1955,  -251
 1956,  -262
 1957,  -274
 1958,  -282
 1959,  -283
 1960,  -288
 1961,  -285
 1962,  -278
 1963,  -271
 1964,  -256
 1965,  -242
 1966,  -220
 1967,  -202
 1968,  -179
 1969,  -147
 1970,  -119
 1971,   -84
 1972,   -44
 1973,    -8
 1974,    32
 1975,    73
