57, 32780, 32824, 32824, 27028
58, 32784, 32808, 32824, 26808
59, 32772, 32820, 32832, 26624
60, 32776, 32832, 32820, 26476
61, 32780, 32820, 32824, 26352
62, 32796, 32824, 32828, 26248
63, 32788, 32832, 32816, 26192
64, 32788, 32820, 32824, 26148
65, 32784, 32832, 32812, 26112
66, 32756, 32820, 32820, 26128
67, 32828, 32832, 32824, 26164
68, 32804, 32836, 32832, 26236
69, 32776, 32812, 32824, 26308
70, 32776, 32816, 32832, 26424
71, 32772, 32824, 32836, 26556
72, 32784, 32820, 32820, 26720
73, 32776, 32820, 32820, 26908
74, 32776, 32812, 32816, 27124
75, 32776, 32820, 32824, 27360
76, 32776, 32820, 32808, 27588
77, 32784, 32820, 32812, 27864
78, 32776, 32816, 32820, 28168
79, 32788, 32820, 32820, 28480
80, 32776, 32808, 32824, 28824
81, 32780, 32812, 32824, 29164
82, 32788, 32808, 32816, 29540
83, 32780, 32812, 32832, 29920
84, 32776, 32808, 32824, 30308
85, 32784, 32820, 32820, 30704
86, 32768, 32812, 32812, 31088
87, 32772, 32816, 32820, 31504
88, 32772, 32812, 32824, 31924
89, 32768, 32820, 32820, 32344
90, 32772, 32824, 32820, 32768
91, 32776, 32812, 32820, 33200
92, 32772, 32816, 32820, 33632
93, 32784, 32812, 32820, 34060
94, 32780, 32828, 32816, 34436
95, 32784, 32820, 32824, 34856
96, 32776, 32824, 32820, 35272
97, 32784, 32812, 32828, 35676
98, 32784, 32812, 32824, 36064
99, 32776, 32832, 32820, 36420
100, 32780, 32816, 32816, 36748
101, 32768, 32816, 32816, 37124
102, 32772, 32812, 32812, 37456
103, 32780, 32828, 32832, 37748
104, 32776, 32812, 32820, 38036
105, 32780, 32800, 32824, 38288
106, 32788, 32832, 32832, 38536
107, 32796, 32824, 32828, 38764
108, 32780, 32812, 32836, 38944
109, 32780, 32816, 32820, 39132
110, 32780, 32816, 32828, 39300
111, 32784, 32816, 32828, 39428
112, 32784, 32820, 32820, 39504
113, 32780, 32824, 32816, 39592
114, 32780, 32808, 32828, 39652
115, 32784, 32820, 32820, 39648
116, 32792, 32816, 32820, 39648
117, 32800, 32820, 32828, 39612
118, 32772, 32820, 32824, 39544
119, 32768, 32816, 32836, 39460
120, 32792, 32816, 32828, 39356
121, 32788, 32828, 32820, 39212
122, 32776, 32820, 32808, 39024
123, 32772, 32820, 32824, 38868
124, 32776, 32816, 32820, 38660
125, 32788, 32820, 32820, 38408
126, 32784, 32824, 32820, 38168
127, 32784, 32812, 32836, 37904
128, 32776, 32824, 32836, 37604
129, 32784, 32828, 32832, 37292
130, 32784, 32820, 32812, 36948
131, 32784, 32816, 32828, 36588
132, 32784, 32808, 32828, 36220
133, 32768, 32812, 32828, 35860
134, 32788, 32816, 32828, 35468
135, 32796, 32812, 32816, 35072
136, 32792, 32816, 32820, 34668
137, 32784, 32828, 32820, 34256
138, 32784, 32820, 32824, 33836
139, 32776, 32808, 32832, 33396
140, 32788, 32820, 32828, 32988
141, 32772, 32820, 32812, 32560
142, 32788, 32808, 32828, 32152
143, 32788, 32816, 32820, 31716
144, 32776, 32836, 32824, 31316
145, 32784, 32808, 32824, 30896
146, 32800, 32828, 32820, 30492
147, 32788, 32812, 32816, 30084
148, 32780, 32820, 32820, 29696
149, 32784, 32824, 32820, 29328
150, 32780, 32820, 32828, 28980
151, 32780, 32816, 32824, 28636
152, 32792, 32816, 32808, 28328
153, 32788, 32820, 32820, 28020
154, 32784, 32812, 32824, 27748
155, 32768, 32820, 32824, 27472
156, 32780, 32820, 32824, 27240
157, 32844, 32832, 32828, 27016
158, 32788, 32828, 32816, 26816
159, 32768, 32816, 32828, 26640
160, 32780, 32816, 32816, 26496
161, 32796, 32808, 32836, 26380
162, 32780, 32812, 32824, 26252
163, 32784, 32800, 32824, 26160
164, 32788, 32836, 32824, 26128
165, 32780, 32804, 32824, 26124
166, 32776, 32812, 32824, 26132
167, 32784, 32812, 32816, 26148
168, 32788, 32808, 32836, 26244
169, 32780, 32832, 32820, 26328
170, 32776, 32820, 32824, 26420
171, 32776, 32828, 32816, 26544
172, 32780, 32828, 32824, 26728
173, 32784, 32812, 32816, 26904
174, 32784, 32820, 32824, 27112
175, 32780, 32820, 32820, 27344
176, 32788, 32804, 32824, 27600
177, 32780, 32804, 32816, 27876
178, 32780, 32820, 32824, 28196
179, 32776, 32808, 32812, 28496
180, 32780, 32816, 32816, 28828
181, 32792, 32828, 32820, 29180
182, 32776, 32828, 32820, 29532
183, 32776, 32816, 32816, 29916
184, 32784, 32812, 32820, 30292
185, 32788, 32824, 32820, 30688
186, 32788, 32820, 32820, 31104
187, 32780, 32824, 32828, 31516
188, 32776, 32824, 32820, 31928
189, 32780, 32820, 32832, 32352
190, 32780, 32820, 32816, 32780
191, 32776, 32804, 32824, 33204
192, 32780, 32820, 32816, 33620
193, 32788, 32824, 32828, 34064
194, 32776, 32824, 32812, 34488
195, 32784, 32804, 32820, 34876
196, 32780, 32828, 32820, 35268
197, 32780, 32820, 32828, 35676
198, 32776, 32804, 32828, 36060
199, 32784, 32820, 32820, 36412
200, 32780, 32812, 32828, 36768
201, 32784, 32812, 32824, 37116
202, 32780, 32812, 32824, 37440
203, 32780, 32820, 32836, 37748
204, 32784, 32816, 32820, 38036
205, 32784, 32820, 32828, 38316
206, 32788, 32812, 32824, 38560
207, 32796, 32816, 32820, 38772
208, 32764, 32804, 32840, 38952
209, 32780, 32812, 32820, 39152
210, 32804, 32820, 32824, 39300
211, 32792, 32824, 32820, 39424
212, 32780, 32824, 32832, 39520
213, 32784, 32836, 32828, 39588
214, 32772, 32808, 32828, 39636
215, 32788, 32820, 32824, 39668
216, 32784, 32836, 32828, 39652
217, 32784, 32832, 32832, 39612
218, 32800, 32820, 32820, 39544
219, 32780, 32820, 32828, 39444
220, 32780, 32816, 32828, 39340
221, 32792, 32824, 32820, 39228
222, 32776, 32812, 32820, 39028
223, 32788, 32816, 32816, 38864
224, 32784, 32832, 32816, 38648
225, 32780, 32828, 32828, 38428
226, 32780, 32828, 32824, 38152
227, 32788, 32816, 32832, 37900
228, 32788, 32816, 32828, 37608
229, 32772, 32812, 32820, 37284
230, 32768, 32816, 32820, 36952
231, 32792, 32820, 32828, 36604
232, 32788, 32828, 32820, 36268
233, 32788, 32816, 32832, 35852
234, 32800, 32820, 32820, 35488
235, 32784, 32820, 32820, 35084
236, 32788, 32816, 32816, 34660
237, 32788, 32808, 32828, 34244
238, 32800, 32832, 32824, 33828
239, 32788, 32832, 32812, 33404
240, 32792, 32832, 32828, 32976
241, 32796, 32828, 32828, 32560
242, 32772, 32824, 32828, 32132
243, 32796, 32816, 32832, 31716
244, 32776, 32816, 32820, 31288
245, 32776, 32816, 32824, 30880
246, 32768, 32812, 32820, 30468
247, 32836, 32836, 32820, 30100
248, 32832, 32824, 32840, 29716
249, 32792, 32820, 32820, 29352
250, 32780, 32820, 32828, 28984
251, 32780, 32828, 32824, 28644
252, 32788, 32836, 32824, 28316
253, 32784, 32808, 32832, 28012
254, 32780, 32824, 32812, 27736
255, 32780, 32816, 32816, 27480
256, 32788, 32824, 32824, 27224
257, 32792, 32824, 32832, 27012
258, 32772, 32828, 32832, 26852
259, 32784, 32816, 32820, 26660
260, 32780, 32820, 32820, 26476
261, 32780, 32820, 32840, 26360
262, 32780, 32832, 32820, 26256
263, 32780, 32824, 32816, 26200
264, 32780, 32808, 32832, 26160
265, 32784, 32812, 32828, 26128
266, 32788, 32820, 32824, 26128
267, 32772, 32816, 32808, 26148
268, 32780, 32804, 32816, 26240
269, 32792, 32824, 32832, 26316
270, 32784, 32824, 32832, 26404
271, 32768, 32816, 32832, 26564
272, 32780, 32820, 32820, 26704
273, 32784, 32808, 32820, 26904
274, 32780, 32832, 32828, 27132
275, 32772, 32816, 32828, 27364
276, 32788, 32816, 32824, 27608
277, 32784, 32816, 32828, 27892
278, 32776, 32824, 32816, 28188
279, 32772, 32820, 32824, 28492
280, 32788, 32820, 32828, 28820
281, 32768, 32816, 32824, 29164
282, 32780, 32812, 32824, 29524
283, 32772, 32816, 32820, 29916
284, 32780, 32820, 32820, 30284
285, 32792, 32828, 32824, 30676
286, 32792, 32816, 32820, 31104
287, 32788, 32820, 32836, 31528
288, 32780, 32812, 32820, 31740
289, 32772, 32808, 32820, 31304
290, 32784, 32816, 32824, 30884
291, 32792, 32816, 32828, 30488
292, 32780, 32816, 32820, 30104
293, 32776, 32816, 32820, 29724
294, 32772, 32816, 32820, 29348
295, 32784, 32808, 32828, 28964
296, 32772, 32820, 32824, 28644
297, 32780, 32828, 32824, 28328
298, 32776, 32816, 32832, 28028
299, 32788, 32816, 32824, 27744
300, 32788, 32816, 32816, 27452
301, 32776, 32820, 32836, 27232
302, 32780, 32820, 32812, 27020
303, 32764, 32816, 32808, 26824
304, 32788, 32800, 32824, 26644
305, 32780, 32824, 32828, 26504
306, 32788, 32816, 32824, 26368
307, 32788, 32820, 32824, 26244
308, 32776, 32812, 32812, 26164
309, 32780, 32824, 32816, 26132
310, 32784, 32812, 32820, 26140
311, 32780, 32812, 32828, 26136
312, 32780, 32816, 32824, 26144
313, 32780, 32808, 32824, 26208
314, 32784, 32832, 32820, 26284
315, 32776, 32816, 32816, 26428
316, 32788, 32824, 32824, 26560
317, 32776, 32824, 32828, 26708
318, 32780, 32824, 32812, 26900
319, 32780, 32824, 32828, 27112
320, 32784, 32812, 32824, 27348
321, 32780, 32820, 32824, 27624
322, 32784, 32816, 32824, 27904
323, 32800, 32808, 32824, 28188
324, 32784, 32824, 32812, 28508
325, 32780, 32824, 32820, 28828
326, 32776, 32824, 32832, 29176
327, 32780, 32824, 32828, 29536
328, 32784, 32812, 32816, 29920
329, 32792, 32828, 32828, 30304
330, 32788, 32812, 32812, 30680
331, 32764, 32812, 32828, 31080
332, 32800, 32820, 32820, 31496
333, 32792, 32820, 32820, 31944
334, 32776, 32816, 32812, 32356
335, 32792, 32820, 32820, 32788
336, 32796, 32820, 32820, 33216
337, 32788, 32828, 32824, 33636
338, 32792, 32824, 32812, 34052
339, 32792, 32828, 32812, 34468
340, 32796, 32820, 32812, 34860
341, 32784, 32832, 32828, 35284
342, 32776, 32820, 32828, 35680
343, 32788, 32824, 32828, 36072
344, 32780, 32824, 32816, 36420
345, 32776, 32828, 32816, 36784
346, 32800, 32816, 32824, 37120
347, 32784, 32820, 32820, 37444
348, 32788, 32816, 32820, 37736
349, 32784, 32820, 32816, 38036
350, 32780, 32812, 32840, 38308
351, 32788, 32828, 32828, 38560
352, 32784, 32820, 32820, 38768
353, 32784, 32824, 32820, 38948
354, 32784, 32820, 32832, 39136
355, 32788, 32816, 32828, 39292
356, 32788, 32812, 32824, 39392
357, 32792, 32820, 32828, 39508
358, 32784, 32816, 32808, 39584
359, 32792, 32820, 32836, 39636
360, 32788, 32816, 32816, 39640
361, 32784, 32812, 32812, 39644
362, 32780, 32820, 32836, 39612
363, 32784, 32824, 32824, 39572
364, 32784, 32832, 32824, 39472
365, 32788, 32824, 32824, 39368
366, 32776, 32820, 32828, 39220
367, 32792, 32828, 32828, 39036
368, 32848, 32836, 32832, 38884
369, 32804, 32824, 32828, 38676
370, 32780, 32808, 32824, 38448
371, 32780, 32816, 32808, 38184
372, 32780, 32836, 32832, 37900
373, 32792, 32812, 32812, 37596
374, 32788, 32808, 32820, 37280
375, 32776, 32824, 32820, 36952
376, 32792, 32812, 32832, 36616
377, 32792, 32824, 32820, 36244
378, 32772, 32824, 32816, 35864
379, 32780, 32816, 32820, 35468
380, 32784, 32816, 32824, 35076
381, 32796, 32816, 32808, 34660
382, 32788, 32824, 32824, 34236
383, 32776, 32808, 32828, 33844
384, 32776, 32812, 32824, 33420
385, 32780, 32808, 32820, 32996
386, 32776, 32816, 32812, 32560
387, 32792, 32816, 32820, 32124
388, 32772, 32820, 32824, 31720
389, 32788, 32808, 32824, 31308
390, 32776, 32808, 32824, 30892
391, 32780, 32824, 32820, 30488
392, 32784, 32808, 32816, 30096
393, 32788, 32832, 32824, 29688
394, 32788, 32816, 32820, 29352
395, 32788, 32808, 32812, 29000
396, 32780, 32816, 32816, 28644
397, 32784, 32824, 32824, 28320
398, 32788, 32816, 32836, 28024
399, 32780, 32816, 32836, 27728
400, 32792, 32820, 32828, 27472
401, 32792, 32820, 32816, 27252
402, 32780, 32812, 32824, 27008
403, 32784, 32832, 32816, 26804
404, 32776, 32820, 32816, 26636
405, 32780, 32812, 32812, 26484
406, 32792, 32832, 32812, 26356
407, 32784, 32824, 32824, 26236
408, 32788, 32816, 32828, 26176
409, 32788, 32812, 32812, 26140
410, 32788, 32820, 32832, 26108
411, 32792, 32816, 32824, 26116
412, 32792, 32820, 32828, 26160
413, 32784, 32824, 32820, 26212
414, 32780, 32812, 32820, 26304
415, 32772, 32808, 32804, 26420
416, 32776, 32816, 32824, 26552
417, 32784, 32820, 32828, 26704
418, 32776, 32824, 32812, 26896
419, 32792, 32824, 32820, 27120
420, 32768, 32828, 32812, 27332
421, 32776, 32824, 32820, 27600
422, 32792, 32820, 32820, 27876
423, 32780, 32824, 32840, 28184
424, 32780, 32832, 32820, 28504
425, 32780, 32832, 32832, 28828
426, 32788, 32808, 32828, 29176
427, 32780, 32824, 32820, 29532
428, 32788, 32820, 32816, 29912
429, 32776, 32816, 32812, 30296
430, 32784, 32804, 32832, 30684
431, 32792, 32816, 32824, 31084
432, 32780, 32820, 32824, 31516
433, 32784, 32812, 32820, 31936
434, 32788, 32828, 32820, 32332
435, 32776, 32836, 32820, 32760
436, 32780, 32820, 32828, 33204
437, 32784, 32824, 32836, 33636
438, 32792, 32816, 32824, 34036
439, 32784, 32816, 32808, 34460
440, 32784, 32820, 32828, 34872
441, 32776, 32824, 32828, 35272
442, 32776, 32816, 32824, 35668
443, 32796, 32812, 32816, 36056
444, 32788, 32808, 32840, 36448
445, 32788, 32820, 32828, 36784
446, 32772, 32816, 32828, 37120
447, 32784, 32816, 32824, 37440
448, 32776, 32820, 32824, 37752
449, 32776, 32828, 32824, 38036
450, 32780, 32816, 32840, 38292
451, 32776, 32824, 32812, 38572
452, 32776, 32812, 32828, 38796
453, 32784, 32816, 32824, 38960
454, 32784, 32824, 32828, 39136
455, 32784, 32812, 32824, 39308
456, 32788, 32800, 32824, 39420
457, 32772, 32824, 32832, 39540
458, 32784, 32832, 32824, 39612
459, 32840, 32840, 32844, 39656
460, 32796, 32836, 32828, 39672
461, 32772, 32828, 32828, 39656
462, 32788, 32820, 32828, 39624
463, 32780, 32804, 32812, 39536
464, 32776, 32832, 32824, 39460
465, 32796, 32812, 32816, 39352
466, 32772, 32824, 32832, 39212
467, 32788, 32824, 32828, 39060
468, 32780, 32820, 32828, 38884
469, 32776, 32824, 32820, 38660
470, 32788, 32836, 32824, 38412
471, 32780, 32816, 32836, 38152
472, 32788, 32808, 32816, 37892
473, 32784, 32828, 32824, 37600
474, 32780, 32804, 32824, 37276
475, 32784, 32836, 32828, 36952
476, 32784, 32812, 32824, 36612
477, 32784, 32816, 32820, 36236
478, 32788, 32824, 32820, 35848
479, 32792, 32816, 32808, 35472
480, 32776, 32824, 32824, 35084
481, 32780, 32820, 32812, 34684
482, 32784, 32812, 32832, 34244
483, 32776, 32816, 32828, 33812
484, 32780, 32816, 32824, 33408
485, 32796, 32812, 32824, 32996
486, 32780, 32812, 32820, 32584
487, 32776, 32820, 32828, 32136
488, 32784, 32820, 32808, 31716
489, 32788, 32812, 32812, 31296
490, 32780, 32812, 32828, 30892
491, 32792, 32808, 32820, 30488
492, 32784, 32816, 32812, 30112
493, 32788, 32812, 32816, 29704
494, 32776, 32804, 32832, 29356
495, 32776, 32824, 32820, 28980
496, 32776, 32820, 32828, 28632
497, 32776, 32828, 32832, 28332
498, 32772, 32824, 32828, 28032
499, 32772, 32832, 32824, 27748
500, 32792, 32812, 32816, 27464
501, 32780, 32812, 32824, 27236
502, 32792, 32824, 32824, 27008
503, 32788, 32812, 32832, 26792
504, 32772, 32812, 32820, 26636
505, 32776, 32820, 32816, 26492
506, 32792, 32820, 32832, 26372
507, 32784, 32820, 32836, 26252
508, 32780, 32812, 32832, 26180
509, 32792, 32816, 32820, 26124
510, 32760, 32816, 32832, 26116
511, 32788, 32824, 32812, 26132
512, 32800, 32828, 32816, 26156
513, 32792, 32820, 32828, 26220
514, 32780, 32812, 32824, 26292
515, 32776, 32824, 32832, 26408
516, 32776, 32824, 32816, 26540
517, 32784, 32836, 32820, 26724
518, 32796, 32828, 32824, 26920
519, 32792, 32832, 32828, 27120
520, 32784, 32824, 32824, 27348
521, 32776, 32816, 32816, 27600
522, 32776, 32828, 32824, 27892
523, 32792, 32816, 32820, 28184
524, 32784, 32816, 32820, 28484
525, 32784, 32820, 32816, 28828
526, 32776, 32824, 32824, 29180
527, 32784, 32820, 32824, 29544
528, 32772, 32812, 32820, 29916
529, 32788, 32820, 32808, 30300
530, 32788, 32816, 32828, 30696
531, 32780, 32812, 32828, 31116
532, 32788, 32836, 32832, 31504
533, 32784, 32816, 32832, 31932
534, 32780, 32816, 32824, 32344
535, 32784, 32816, 32820, 32780
536, 32796, 32812, 32828, 33208
537, 32788, 32832, 32824, 33628
538, 32788, 32828, 32828, 34056
539, 32784, 32812, 32832, 34492
540, 32784, 32816, 32832, 34872
541, 32792, 32824, 32824, 35292
542, 32780, 32820, 32816, 35684
543, 32784, 32812, 32832, 36064
544, 32780, 32820, 32828, 36420
545, 32776, 32816, 32824, 36780
546, 32776, 32816, 32816, 37140
547, 32764, 32812, 32828, 37456
548, 32804, 32820, 32836, 37752
549, 32820, 32844, 32824, 38044
550, 32784, 32820, 32824, 38292
551, 32780, 32824, 32824, 38528
552, 32776, 32816, 32816, 38772
553, 32776, 32820, 32828, 38968
554, 32788, 32816, 32824, 39152
555, 32788, 32816, 32832, 39320
556, 32780, 32820, 32828, 39444
557, 32780, 32824, 32824, 39500
558, 32788, 32820, 32828, 39576
559, 32780, 32828, 32820, 39652
560, 32788, 32820, 32832, 39680
561, 32784, 32808, 32812, 39676
562, 32776, 32824, 32828, 39636
563, 32784, 32816, 32820, 39560
564, 32780, 32812, 32832, 39472
565, 32784, 32816, 32816, 39356
566, 32780, 32828, 32816, 39232
567, 32784, 32808, 32820, 39044
568, 32784, 32820, 32832, 38860
569, 32788, 32816, 32816, 38684
570, 32788, 32820, 32816, 38440
571, 32780, 32820, 32836, 38168
572, 32780, 32816, 32836, 37896
573, 32780, 32812, 32824, 37596
574, 32776, 32816, 32828, 37276
575, 32796, 32816, 32816, 36944
576, 32776, 32820, 32832, 36608
577, 32776, 32820, 32816, 36236
578, 32788, 32816, 32820, 35856
579, 32780, 32808, 32828, 35492
580, 32792, 32816, 32820, 35088
581, 32784, 32812, 32820, 34668
582, 32784, 32820, 32816, 34232
583, 32800, 32812, 32832, 33832
584, 32788, 32828, 32836, 33412
585, 32788, 32820, 32816, 32988
586, 32776, 32828, 32828, 32548
587, 32776, 32832, 32828, 32132
588, 32784, 32824, 32812, 31716
589, 32784, 32804, 32836, 31288
590, 32776, 32804, 32824, 30896
591, 32776, 32816, 32832, 30492
592, 32780, 32808, 32828, 30112
593, 32784, 32808, 32812, 29688
594, 32784, 32812, 32836, 29324
595, 32792, 32816, 32816, 28980
596, 32780, 32820, 32824, 28648
597, 32792, 32820, 32836, 28336
598, 32796, 32816, 32824, 28064
599, 32776, 32820, 32804, 27764
600, 32776, 32828, 32824, 27472
601, 32796, 32824, 32832, 27224
602, 32808, 32812, 32820, 27008
603, 32788, 32820, 32808, 26820
604, 32784, 32816, 32804, 26632
605, 32792, 32816, 32828, 26480
606, 32792, 32824, 32828, 26352
607, 32784, 32824, 32824, 26268
608, 32768, 32824, 32828, 26184
609, 32780, 32816, 32824, 26144
610, 32772, 32828, 32824, 26136
611, 32772, 32820, 32832, 26144
612, 32772, 32812, 32820, 26160
613, 32784, 32820, 32832, 26236
614, 32792, 32816, 32808, 26324
615, 32792, 32820, 32824, 26408
616, 32792, 32808, 32828, 26548
617, 32796, 32816, 32828, 26728
618, 32768, 32828, 32832, 26896
619, 32780, 32812, 32816, 27116
620, 32776, 32812, 32812, 27364
621, 32784, 32824, 32824, 27624
622, 32776, 32824, 32828, 27872
623, 32780, 32816, 32808, 28188
624, 32784, 32824, 32824, 28500
625, 32784, 32816, 32816, 28828
626, 32796, 32812, 32816, 29180
627, 32784, 32804, 32812, 29552
628, 32788, 32812, 32812, 29932
629, 32800, 32812, 32820, 30288
630, 32776, 32824, 32828, 30704
631, 32772, 32804, 32820, 31092
632, 32780, 32816, 32832, 31516
633, 32784, 32812, 32828, 31940
634, 32780, 32812, 32820, 32360
635, 32780, 32816, 32820, 32776
636, 32784, 32816, 32824, 33212
637, 32764, 32808, 32828, 33640
638, 32808, 32836, 32816, 34036
639, 32828, 32840, 32836, 34476
640, 32784, 32808, 32824, 34888
641, 32760, 32820, 32820, 35308
642, 32776, 32812, 32816, 35684
643, 32780, 32824, 32820, 36060
644, 32780, 32812, 32820, 36416
645, 32776, 32812, 32812, 36780
646, 32780, 32808, 32812, 37120
647, 32768, 32804, 32828, 37456
648, 32780, 32808, 32824, 37772
649, 32776, 32804, 32816, 38044
650, 32772, 32816, 32824, 38300
651, 32784, 32824, 32824, 38548
652, 32776, 32812, 32820, 38772
653, 32772, 32824, 32828, 38964
654, 32776, 32800, 32832, 39144
655, 32780, 32808, 32816, 39292
656, 32792, 32820, 32820, 39416
657, 32784, 32824, 32832, 39524
658, 32768, 32808, 32824, 39568
659, 32780, 32824, 32820, 39644
660, 32784, 32812, 32820, 39668
661, 32772, 32796, 32820, 39652
662, 32784, 32820, 32820, 39612
663, 32776, 32800, 32824, 39576
664, 32788, 32828, 32820, 39496
665, 32784, 32820, 32820, 39372
666, 32784, 32820, 32820, 39224
667, 32784, 32820, 32828, 39068
668, 32772, 32808, 32820, 38876
669, 32784, 32812, 32816, 38644
670, 32772, 32804, 32828, 38440
671, 32784, 32824, 32808, 38172
672, 32784, 32820, 32816, 37904
673, 32768, 32828, 32816, 37604
674, 32780, 32816, 32828, 37288
675, 32788, 32816, 32816, 36948
676, 32780, 32812, 32820, 36612
677, 32792, 32812, 32828, 36256
678, 32792, 32820, 32828, 35860
679, 32788, 32816, 32812, 35476
680, 32780, 32820, 32812, 35068
681, 32768, 32824, 32820, 34664
682, 32780, 32824, 32812, 34260
683, 32772, 32820, 32816, 33836
684, 32780, 32808, 32804, 33408
685, 32768, 32808, 32812, 32988
686, 32768, 32808, 32820, 32560
687, 32788, 32820, 32828, 32140
688, 32788, 32820, 32824, 31720
689, 32764, 32820, 32820, 31312
690, 32780, 32812, 32828, 30896
691, 32796, 32828, 32820, 30492
692, 32788, 32808, 32828, 30088
693, 32784, 32812, 32824, 29700
694, 32780, 32820, 32836, 29352
695, 32784, 32816, 32816, 28992
696, 32780, 32812, 32832, 28648
697, 32776, 32824, 32824, 28320
698, 32796, 32816, 32824, 28016
699, 32776, 32828, 32836, 27744
700, 32784, 32820, 32828, 27480
701, 32784, 32820, 32816, 27236
702, 32768, 32816, 32824, 27004
703, 32760, 32832, 32804, 26820
704, 32776, 32820, 32816, 26656
705, 32792, 32816, 32816, 26472
706, 32792, 32812, 32836, 26356
707, 32784, 32812, 32832, 26248
708, 32788, 32812, 32824, 26188
709, 32784, 32808, 32824, 26140
710, 32784, 32812, 32820, 26144
711, 32784, 32816, 32820, 26140
712, 32788, 32824, 32824, 26160
713, 32784, 32824, 32824, 26228
714, 32780, 32812, 32816, 26320
715, 32784, 32824, 32824, 26440
716, 32772, 32820, 32824, 26564
717, 32784, 32812, 32832, 26728
718, 32784, 32812, 32824, 26920
719, 32784, 32824, 32824, 27108
720, 32784, 32816, 32832, 27328
721, 32776, 32828, 32824, 27596
722, 32788, 32816, 32820, 27892
723, 32788, 32828, 32820, 28180
724, 32776, 32820, 32824, 28496
725, 32772, 32820, 32832, 28836
726, 32772, 32808, 32828, 29172
727, 32780, 32816, 32816, 29556
728, 32828, 32836, 32852, 29896
729, 32792, 32824, 32828, 30292
730, 32788, 32804, 32828, 30704
731, 32780, 32820, 32820, 31088
732, 32792, 32812, 32824, 31528
733, 32788, 32816, 32824, 31960
734, 32776, 32824, 32820, 32364
735, 32780, 32820, 32832, 32780
736, 32788, 32820, 32828, 33232
737, 32772, 32828, 32816, 33636
738, 32788, 32824, 32820, 34056
739, 32764, 32820, 32832, 34472
740, 32784, 32816, 32820, 34876
741, 32780, 32824, 32820, 35264
742, 32776, 32808, 32824, 35672
743, 32792, 32816, 32824, 36084
744, 32792, 32820, 32820, 36440
745, 32784, 32824, 32812, 36788
746, 32764, 32816, 32808, 37136
747, 32788, 32828, 32824, 37452
748, 32772, 32824, 32816, 37756
749, 32780, 32816, 32812, 38036
750, 32788, 32820, 32824, 38288
751, 32792, 32816, 32820, 38540
752, 32780, 32828, 32808, 38784
753, 32780, 32816, 32824, 38988
754, 32788, 32812, 32824, 39152
755, 32776, 32804, 32828, 39276
756, 32780, 32804, 32828, 39412
757, 32784, 32812, 32812, 39516
758, 32788, 32816, 32816, 39596
759, 32776, 32808, 32808, 39640
760, 32784, 32816, 32804, 39648
761, 32776, 32812, 32828, 39648
762, 32784, 32808, 32828, 39604
763, 32784, 32820, 32820, 39544
764, 32776, 32820, 32828, 39464
765, 32776, 32812, 32820, 39348
766, 32780, 32796, 32824, 39204
767, 32772, 32808, 32832, 39040
768, 32780, 32828, 32832, 38880
769, 32784, 32828, 32816, 38648
770, 32772, 32820, 32820, 38432
771, 32776, 32816, 32820, 38176
772, 32780, 32804, 32824, 37892
773, 32784, 32816, 32816, 37592
774, 32784, 32808, 32820, 37276
775, 32776, 32820, 32812, 36952
776, 32780, 32824, 32820, 36600
